name,x,y,size
Sector Finance,-0.9177965521812439,0.0004123027320019901,403
ThunderCore Staking,0.4598858654499054,0.7591716051101685,184
Archimedes Finance,-0.718258798122406,0.5933161377906799,73
Vendor V1,-0.9040907621383667,0.4693675935268402,385
Float Protocol,-0.1127035990357399,0.6798220872879028,326
Pirex,0.7212496399879456,0.525015115737915,381
NFTfi,-0.026440903544425964,0.9247480630874634,475
EMDX,0.6119042634963989,-0.6525081992149353,249
Firi,0.005251203663647175,-0.7168956398963928,30
Contrax Finance,-0.6707702875137329,0.746039092540741,133
Stake.ly,0.6141853928565979,0.7073128819465637,77
MM Optimizer Polygon,0.7438302636146545,0.7449467182159424,355
MYSO V1,0.0466512069106102,-0.9669010639190674,78
Hats.V2,0.930510401725769,-0.3145191967487335,249
Traddify Arbitrage,-0.3426549434661865,-0.9525238275527954,52
InfiniTORR,0.8586471080780029,-0.4761181175708771,345
ZoomSwap,-0.08073236048221588,-0.9028657674789429,428
cBridge,-0.7988673448562622,0.5488292574882507,239
Vega Protocol,0.9478721022605896,-0.11224231123924255,231
Polymarket,-0.562251091003418,-0.8358446955680847,226
GumBall Protocol,-0.704541027545929,0.5765183568000793,228
Kavastarter,0.0849454328417778,-0.9447879195213318,86
Armada,-0.4110453724861145,-0.9138293266296387,274
Penrose,-0.9224234223365784,-0.3882410228252411,183
Onyx Protocol,-0.2527637779712677,-0.8968728184700012,249
AutoShark,-0.3183865249156952,0.9048491716384888,64
SpiritSwap Lending,0.5651708841323853,0.7338110208511353,433
Gamblefi,-0.6433599591255188,-0.7557711601257324,327
WINR Protocol,0.8621317148208618,-0.5462368726730347,133
SideShift,-0.7816055417060852,0.39239436388015747,411
Hidden Hand,-0.9736103415489197,0.25600776076316833,474
BeamSwap Stable AMM,0.29937824606895447,-0.8943725824356079,481
KLAYstation,0.997402012348175,0.0025858792942017317,391
Strike,-0.894792377948761,0.28896185755729675,211
Niob Finance,0.8903515338897705,-0.04111360013484955,286
Swamp Finance,-0.28300100564956665,0.9465113878250122,219
Definix,-0.3479797840118408,0.9150362610816956,361
World Mobile Token,-0.36690086126327515,-0.889751136302948,244
Polkaswap,-0.6306362748146057,-0.7784458994865417,12
Dypius,0.21453268826007843,0.82398521900177,158
Bao Masterchef V1,0.7888973355293274,-0.6019506454467773,156
TronNRG,-0.23038266599178314,-0.850609540939331,121
OpenSea V1,0.6153551340103149,-0.5584444999694824,346
LaserSwap,0.2885110080242157,-0.8958834409713745,75
Dolomite,-0.09758741408586502,-0.3069300055503845,326
Inuswap,0.2507404685020447,-0.8081179857254028,134
Weave,-0.976445734500885,-0.10946045815944672,243
Intswap,0.17339660227298737,-0.9044767022132874,121
Tranquil Finance,-0.8967456221580505,-0.4996228814125061,174
Uniswap V3,0.7232356667518616,0.5510966777801514,56
UrDEX Finance,-0.6444913744926453,-0.7883541584014893,376
PYEswap,-0.8478285074234009,-0.5670590996742249,427
Polygon Bridge & Staking,0.7113096117973328,0.759153425693512,356
Agility LSD,-0.9817235469818115,0.09851717203855515,440
CookieBase Farm,-0.9699041843414307,-0.1481415331363678,212
Fei Protocol,0.7474293112754822,-0.5942672491073608,51
CityCoins,-0.9751778244972229,0.08028315752744675,393
Moonbeam,0.8953704237937927,-0.3377864956855774,97
Gravis Finance,0.8586277365684509,0.5953326225280762,326
Sheesha Finance,0.3607167899608612,-0.8868797421455383,167
SugarSwap,-0.6409008502960205,0.10917115211486816,257
CyberTime,-0.8901758193969727,-0.29904866218566895,436
Ethernity Chain,-0.9140151739120483,-0.17767375707626343,430
Oh Finance,0.862173318862915,-0.39007890224456787,35
SenpaiSwap,-0.34341827034950256,-0.9337272047996521,67
Valkyrie,-0.5534228086471558,-0.8749234080314636,25
LeagueDAO,0.2979506552219391,0.8879974484443665,416
SoliSnek Finance,-0.3286055624485016,0.9324846267700195,443
FLRLoans,-0.9174014329910278,-0.2661896347999573,358
AlgoBlocks,0.8887150287628174,-0.09171660989522934,78
Templar DAO,0.27328023314476013,-0.8930658102035522,85
eckoDAO,-0.7422153353691101,0.6590415239334106,185
Carbon Defi,0.06208578869700432,-0.8871592879295349,304
Factor V2,-0.202860027551651,-0.9480910301208496,458
Soluna,-0.4996057152748108,0.689701497554779,68
CrowdSwap,0.24359548091888428,-0.6441935896873474,257
ACryptoS,0.9857210516929626,0.037844397127628326,411
Hatom Lending,-0.7606304287910461,0.6894638538360596,120
GhostMarket,-0.9647603034973145,0.01259723212569952,379
01,-0.30895882844924927,0.8401681184768677,447
Dexter Exchange,-0.04113823547959328,-0.8862380981445312,232
Demex,-0.12115871906280518,-0.9229949712753296,277
StarCrazy,-0.48491376638412476,0.7672302722930908,103
Wolf Safe Poor People,0.7681744694709778,0.5157963633537292,22
ArenaSwap,0.9401425719261169,-0.15704916417598724,76
Jumbo Exchange,-0.6448628306388855,0.6612847447395325,158
Equity,0.11499649286270142,-0.899929940700531,264
ParaSpace Lending V1,0.11967777460813522,-0.9582027792930603,252
dHEDGE,0.3356465697288513,-0.5763610005378723,108
pxswap,-0.9324875473976135,-0.23612430691719055,173
Tetu Pawnshop,0.9062661528587341,-0.25124281644821167,139
Forteswap,-0.9426872134208679,-0.13657614588737488,431
SolidLizard,-0.9946573376655579,-0.08522326499223709,280
PySwap,0.8540823459625244,0.5722426176071167,140
Interlay BTC,-0.18689215183258057,-0.9361564517021179,305
Frax Swap,-0.06925567984580994,0.8405699729919434,458
Sirius Finance,-0.24880088865756989,0.8929474353790283,488
4Swap,-0.14276458323001862,-0.6989437937736511,415
Solyard,-0.8713013529777527,0.41233739256858826,462
UNCX Network V2,-0.39870649576187134,-0.7556265592575073,64
Kavacave,-0.7631497979164124,-0.7079251408576965,438
Timeless Finance,-0.48529431223869324,0.7217063307762146,340
Chainlink Requests,0.7977033257484436,-0.478704035282135,11
Ramses V1,0.7529405355453491,-0.6161306500434875,395
ThorusFi,0.2000197023153305,-0.872724175453186,206
Atlendis,0.8973901867866516,0.2808626890182495,60
Hegic,0.8507205247879028,-0.454634428024292,31
Houdini Swap,-0.31496626138687134,-0.933462381362915,134
Dinosaur.Finance,0.6738688349723816,-0.581578254699707,166
Magnate Finance,-0.8462409973144531,-0.23125778138637543,491
Emp Money,-0.2542217969894409,0.5516981482505798,81
VMEX Finance,0.13494084775447845,0.8921416997909546,455
Bouje Finance,-0.48538073897361755,-0.8950005173683167,66
Cetus,-0.9375043511390686,0.05347916856408119,352
Stronghands,0.9114546775817871,0.24668940901756287,181
DefiEdge,0.6964911222457886,-0.4260420799255371,328
Binary Swap,-0.7264077663421631,0.5753573775291443,207
Sterling Finance,0.5901963710784912,-0.7511594891548157,365
Llamalend,-0.016093216836452484,-0.988531768321991,419
Cake DeFi,0.6653289794921875,-0.8157670497894287,408
Clipper,-0.29326072335243225,-0.9636871218681335,475
JewelSwap Liquid Staking,-0.6428311467170715,-0.8145241141319275,233
Chainlink Keepers,-0.06950762122869492,0.9490296840667725,406
Diamond Protocol,-0.2962411344051361,0.94710373878479,232
FunBeast,-0.799238920211792,-0.4497607946395874,248
FlatQube,0.9185462594032288,-0.4021932780742645,380
Ruby.Exchange Yield,0.08498980104923248,0.9422232508659363,24
Aftermath afSUI,0.20920062065124512,0.9651467204093933,435
KyberSwap Classic,0.26111114025115967,-0.8061892986297607,170
Mover,0.45496103167533875,0.8195208311080933,166
Newland,-0.34683334827423096,0.7990341782569885,296
prePO,0.6195942163467407,-0.6162826418876648,147
Messina Bridge,-0.20161613821983337,0.9235358238220215,429
Sentre,-0.6962968111038208,-0.7385578155517578,262
Aktionariat,-0.9629650712013245,-0.2954794764518738,21
PinkSale,-0.8259429931640625,0.5732200145721436,277
Karura Liquid-Staking,-0.23969614505767822,-0.8472182750701904,150
Squid Stake,-0.4715958833694458,0.9114877581596375,72
Tetu Swap,-0.6923101544380188,0.7781473994255066,404
Soy Finance,-0.8616692423820496,0.3356395661830902,110
Derify Protocol,0.9519613981246948,0.26270297169685364,372
FATFIRE DEFI,-0.590499997138977,-0.8328210115432739,240
CryptEx Locker,-0.8838237524032593,0.37112006545066833,84
Dexit Finance Swap,0.7052029967308044,-0.7332905530929565,424
LuckyChip,-0.18898366391658783,0.9609686136245728,213
WingSwap,0.7247990369796753,0.6128780841827393,326
PSY,0.4121175706386566,-0.8320351839065552,405
The Parallel,0.08246553689241409,0.8603877425193787,439
Poly Network,0.23979932069778442,0.906919538974762,219
TangleSwap,-0.9539602994918823,-0.2563733458518982,196
Nostra alpha,-0.9108424186706543,0.37161582708358765,493
CoFiX,-0.18658088147640228,0.942889928817749,128
GoSwap,-0.34740564227104187,0.8595870137214661,264
Nested,-0.9865270853042603,-0.02851196750998497,231
Mellow,0.1595160812139511,-0.9871269464492798,374
Bright Union,-0.317828506231308,-0.8766270279884338,13
Parallel Lending,-0.08173715323209763,-0.8620016574859619,61
Planet Farm,0.6280651688575745,-0.731613278388977,55
MixSwap Finance,-0.6896460056304932,-0.6392368078231812,285
Lynex,0.4965560734272003,-0.8772820234298706,217
Hedge,0.4768972396850586,0.7790864109992981,217
Roaring Lion,0.13361981511116028,-0.9714540243148804,366
Pawnfi Lending,-0.9994748830795288,0.05666710436344147,195
RocketSwap,0.9440395832061768,0.1741919070482254,89
OolongSwap,0.5492671132087708,0.7758991122245789,79
Radiate Protocol,0.2671003043651581,-0.9124724864959717,386
Mycelium Perpetual Pools,-0.35704195499420166,0.6457874178886414,396
BMX,0.7835641503334045,0.5524997115135193,362
Swapscanner Dex,0.38155514001846313,-0.6662732362747192,56
Zest Protocol,-0.9981287717819214,0.015838928520679474,101
SaucerSwap,-0.8132928013801575,0.2535877525806427,353
Baklava Space,0.7435934543609619,-0.5064457058906555,22
OlympulseX,-0.8598881959915161,0.01381103415042162,310
Harvest Finance,0.47983959317207336,0.8356666564941406,324
Aperture LM,0.4797890782356262,0.7496787905693054,432
OrbitalSwap,-0.937655508518219,0.3958839476108551,310
Minswap,0.8490820527076721,-0.2675967514514923,88
MVCSwap,-0.9759407639503479,-0.012026116251945496,106
Baton,-0.8267484307289124,-0.5392301082611084,396
HaloTrade,0.3068656027317047,-0.812903106212616,154
Lybra V2,0.8440400958061218,0.42004716396331787,280
Stabl.fi V1,-0.151564821600914,0.9196591973304749,457
Jade Protocol,0.003769471077248454,0.8854113817214966,127
Longdrink,0.07606008648872375,0.9607755541801453,379
Across,-0.661906898021698,-0.7456300258636475,95
Sense,-0.2690194249153137,-0.976628303527832,20
Stader,0.3163847327232361,0.9264037013053894,143
PolyShield,0.5944575071334839,0.7498459815979004,370
Penguin,-0.8873862624168396,0.4054391086101532,453
KSwap,0.9059787392616272,0.3665379583835602,428
Arc Swap,-0.7635530233383179,-0.6465117335319519,179
JSwap,-0.319524347782135,-0.8204886317253113,361
PadSwap,-0.3480297327041626,-0.3591735064983368,370
Avely Swap,0.8176826238632202,0.5374723076820374,219
PulseX V2,-0.21982894837856293,-0.8573309779167175,214
EcoDeFi,-0.5789383053779602,-0.8234677314758301,429
MineFi,0.08074752241373062,0.6549134850502014,467
Rainbow,-0.747447669506073,0.4197866916656494,239
Gravity Bridge,-0.3447117507457733,-0.36872220039367676,71
Multiplier,0.1932506114244461,-0.9356130957603455,16
Asymmetry Finance,0.4679461419582367,-0.8819530010223389,380
LNS,0.763755202293396,0.5552092790603638,141
stake.link index,-0.5138178467750549,0.7595836520195007,468
YokaiSwap,-0.009470755234360695,0.9736770391464233,465
KapaSwap,-0.6430336236953735,0.6150196194648743,299
Amy Finance,-0.43084973096847534,0.9297165870666504,368
SpiritDAO,0.07998926937580109,0.9961201548576355,315
Caviar V2,0.2660745084285736,-0.7122333645820618,432
YieldPulse Finance,-0.6211051940917969,0.8348955512046814,369
AGS Finance,0.5362582206726074,0.36924001574516296,462
Singular Farm,0.44486573338508606,-0.8882647156715393,357
Dopple Finance,0.061030007898807526,0.9231449365615845,218
Whale Loans,-0.10773199051618576,-0.9188559651374817,371
FilFi,0.35270509123802185,0.8880216479301453,245
Ultraswap,-0.13637292385101318,-0.9536176919937134,107
SYNC Network,0.781365156173706,-0.5504077672958374,349
Beluga Protocol,0.2297690063714981,0.8004690408706665,403
Sugar Swap,-0.632401704788208,-0.842887282371521,442
Solunea,0.6644643545150757,0.6959101557731628,36
Flame DeFi,0.7498198747634888,0.5779700875282288,443
Oxygen,0.9461686611175537,0.25316378474235535,326
Origin Dollar,-0.18887503445148468,-0.9577102661132812,342
Unibot V2,-0.9156298637390137,0.27244243025779724,118
Canto,-0.5265430808067322,0.583753228187561,270
JPool,0.49506381154060364,0.7796173095703125,92
Moonswap,0.8774694204330444,0.015084315091371536,119
Sperax USD,-0.7055345773696899,-0.7226502895355225,189
CryptoDickbutts,0.18164093792438507,-0.9157611727714539,435
Convergence,-0.9494097828865051,0.12907278537750244,261
ShadeCash,0.056260231882333755,-0.9593530297279358,119
YieldHub Finance,0.09503519535064697,-0.9098177552223206,169
Vestige,-0.4657633900642395,-0.8642666339874268,192
YetiSwap,-0.27429261803627014,0.8691983819007874,66
BorgSwap,0.7897079586982727,0.417263001203537,198
DeepSeaDAO,0.2614438831806183,-0.6930881142616272,185
PlantBaseSwap,0.9802095890045166,0.09486182034015656,358
KyberSwap Elastic,0.794134795665741,0.32852062582969666,485
Peak Finance,-0.5034040808677673,-0.8651512265205383,256
Globiance,-0.1622539758682251,0.8760453462600708,296
Toreus,0.945432722568512,0.014168634079396725,384
Flux Protocol,-0.1298181116580963,0.641136646270752,149
Saddle Finance,0.7431610226631165,0.6128232479095459,268
Exactly,-0.6860010027885437,-0.6956514120101929,185
Starswap Starcoin,-0.4551655948162079,-0.693000853061676,385
v2swap,0.5657461285591125,0.4767068326473236,242
SumSwap,-0.49252787232398987,-0.8772817254066467,149
Loot  DAO,-0.10654966533184052,0.9070308804512024,426
Arkadiko,0.5433945655822754,0.7343729138374329,340
SynthEx,-0.11918379366397858,0.9360639452934265,264
Vaulty Finance,0.6137648820877075,-0.7402715682983398,344
Vector Finance,-0.7976852059364319,-0.6750143766403198,327
Coinsquare,-0.9734251499176025,-0.039323046803474426,111
NodeDAO,-0.953676164150238,-0.1549890637397766,413
X2Y2,-0.8153768181800842,0.5946397185325623,235
VaporDex V2,-0.9641150832176208,0.04576779901981354,52
Hamburger Finance,0.2718893587589264,0.9278755784034729,421
Collectif DAO,0.9545503258705139,-0.06969530880451202,459
Minimax,-0.6728776693344116,-0.5721566677093506,279
Dexalot,0.13464082777500153,0.9635000228881836,482
LUSD ChickenBonds,0.583807110786438,0.691429078578949,456
Zeus Finance,0.6314088702201843,0.7162346839904785,391
Paraswap,0.5281465649604797,-0.5608259439468384,324
zkDX,-0.6753104329109192,0.6007621884346008,337
E3,0.8229876756668091,0.285260409116745,62
Bear Finance,0.45772701501846313,-0.6512218117713928,263
Multialt,-0.81194669008255,-0.41611742973327637,135
Nasdex,-0.920513927936554,0.21665799617767334,195
LSDx ETHx,-0.5129494071006775,-0.8402743935585022,143
Farmtom,-0.4010681211948395,0.8643861413002014,158
SteakHut,-0.7889348268508911,-0.04884868860244751,403
FriendRoom,0.8614821434020996,-0.5792344212532043,250
DogSwap,0.7835955023765564,0.5334756374359131,403
CUBISwap,0.8407660722732544,-0.6197348833084106,353
Parrot Protocol,0.3311813175678253,0.8279175758361816,166
Goose Finance,-0.7630941867828369,-0.4601236879825592,302
Monoceros,-0.3084481656551361,-0.9609895348548889,429
BenSwap,-0.962593674659729,-0.25921201705932617,99
Helix,-0.5514748692512512,0.778628945350647,75
Scallop Lend,-0.8323456645011902,0.5071593523025513,66
CakeDAO,-0.48884057998657227,0.8499627113342285,346
Undead Finance,-0.7514564394950867,-0.7060937881469727,75
Universe Finance,0.42192167043685913,0.8742567300796509,138
Arcadia Finance,-0.337934285402298,-0.8919656276702881,228
Based V1,0.6428660154342651,-0.6445309519767761,402
Zomma Protocol,0.20198315382003784,-0.9019016027450562,229
ExinPool,0.7184904217720032,-0.23487654328346252,326
Asymetrix Protocol,0.5613616704940796,-0.7614657282829285,254
Mento,0.8510701656341553,0.4911516308784485,299
AstridDAO,-0.5892317891120911,0.668955385684967,428
HashDAO Finance,-0.41061094403266907,0.9090489745140076,249
CashCow Finance,0.04373382031917572,-0.9912327527999878,431
TempoDAO,-0.8159361481666565,0.39946234226226807,131
Prophet,0.8193778991699219,0.6407748460769653,18
POISON FINANCE,0.8262708783149719,0.39841750264167786,106
PolyLend,0.5101191997528076,-0.8497546911239624,178
Tranchess Yield,-0.42658817768096924,-0.6918368935585022,437
Billion Happiness,-0.6198452115058899,0.6642076373100281,329
Stream Finance,0.8501032590866089,-0.3753463327884674,380
Oswap AMM,-0.5226043462753296,-0.0034718401730060577,344
SteakHut Liquidity,-0.0247174259275198,0.9575181603431702,212
Orbit Bridge,0.2055632323026657,0.9399266242980957,499
Embr Finance,-0.8346723914146423,-0.6420060396194458,67
Giveth,-0.8522241711616516,0.15462741255760193,469
Liquid Finance Protocol,-0.1336744874715805,-0.9294116497039795,180
Karma DAO,-0.9936433434486389,-0.011028775945305824,248
DolphinSwap,0.9434612393379211,-0.30713576078414917,425
CookieBase Dex,-0.8488041162490845,-0.521515429019928,260
Covo V2,0.9490104913711548,-0.28562653064727783,88
BitANT,-0.7408533692359924,-0.6294939517974854,241
CoreSwap,-0.9224812984466553,-0.32989925146102905,358
Spade Finance,0.9777166843414307,0.19867771863937378,413
Canary,0.6942894458770752,0.4560734033584595,149
Astarter Launch,0.31884315609931946,-0.7972716093063354,373
BtnGroup,-0.10590380430221558,-0.8902127742767334,376
Mimo,0.38597628474235535,0.820514976978302,134
Gro,0.29966363310813904,0.9443498849868774,101
ExinSwap,0.6407256722450256,-0.04303634539246559,383
Velocore V2,-0.4472084641456604,0.6080613136291504,196
Kine Finance,-0.7400758862495422,-0.6590957045555115,332
KLEX Finance,0.7564459443092346,-0.7078498601913452,314
Talent Protocol,0.4316920042037964,-0.8527016639709473,164
Banksy Farm,-0.80040442943573,-0.5604142546653748,459
Meme Dollar,-0.6416705250740051,0.3007291555404663,277
Redemption,-0.05003370717167854,-0.9830714464187622,438
Gamut Exchange,0.3421957492828369,0.926135241985321,339
CHFRY Finance,0.9337981343269348,0.3165380656719208,405
